12.5376396179200,35.5298614501955
12.5376396179200,35.5295829772952
12.5395841598512,35.5295829772952
12.5395841598512,35.5293045043948
12.5412502288818,35.5293045043948
12.5412502288818,35.5287513732910
12.5418062210083,35.5287513732910
12.5418062210083,35.5290260314944
12.5431938171387,35.5290260314944
12.5431938171387,35.5287513732910
12.5434722900391,35.5287513732910
12.5434722900391,35.5290260314944
12.5437498092652,35.5290260314944
12.5437498092652,35.5287513732910
12.5448598861695,35.5287513732910
12.5448598861695,35.5284729003906
12.5451402664185,35.5284729003906
12.5451402664185,35.5287513732910
12.5454158782960,35.5287513732910
12.5454158782960,35.5284729003906
12.5456943511964,35.5284729003906
12.5456943511964,35.5279159545900
12.5465278625488,35.5279159545900
12.5465278625488,35.5276374816896
12.5468063354492,35.5276374816896
12.5468063354492,35.5279159545900
12.5479164123535,35.5279159545900
12.5479164123535,35.5276374816896
12.5490283966064,35.5276374816896
12.5490283966064,35.5273628234864
12.5495853424072,35.5273628234864
12.5495853424072,35.5276374816896
12.5506944656373,35.5276374816896
12.5506944656373,35.5273628234864
12.5518035888672,35.5273628234864
12.5518035888672,35.5262489318849
12.5520849227906,35.5262489318849
12.5520820617676,35.5259704589843
12.5531949996948,35.5259704589843
12.5531949996948,35.5256958007815
12.5540266036988,35.5256958007815
12.5540266036988,35.5254173278809
12.5545825958253,35.5254173278809
12.5545825958253,35.5251388549805
12.5551385879517,35.5251388549805
12.5551385879517,35.5254173278809
12.5573606491090,35.5254173278809
12.5573606491090,35.5256958007815
12.5576391220094,35.5256958007815
12.5576391220094,35.5254173278809
12.5581951141359,35.5254173278809
12.5581951141359,35.5256958007815
12.5598611831665,35.5256958007815
12.5598611831665,35.5259704589843
12.5601387023926,35.5259704589843
12.5601387023926,35.5262489318849
12.5604171752930,35.5262489318849
12.5604171752930,35.5259704589843
12.5609712600709,35.5259704589843
12.5609712600709,35.5262489318849
12.5629167556764,35.5262489318849
12.5629167556764,35.5259704589843
12.5631933212280,35.5259704589843
12.5631933212280,35.5262489318849
12.5634708404541,35.5262489318849
12.5634708404541,35.5259704589843
12.5654153823853,35.5259704589843
12.5654153823853,35.5256958007815
12.5668058395386,35.5256958007815
12.5668058395386,35.5254173278809
12.5673618316651,35.5254173278809
12.5673618316651,35.5251388549805
12.5676403045655,35.5251388549805
12.5676403045655,35.5248603820801
12.5679178237916,35.5248603820801
12.5679178237916,35.5245819091798
12.5681943893434,35.5245819091798
12.5681943893434,35.5243072509766
12.5695838928224,35.5243072509766
12.5695838928224,35.5245819091798
12.5698623657228,35.5245819091798
12.5698623657228,35.5248603820801
12.5704164505005,35.5248603820801
12.5704164505005,35.5251388549805
12.5709724426270,35.5251388549805
12.5709724426270,35.5248603820801
12.5712499618530,35.5248603820801
12.5712499618530,35.5245819091798
12.5743055343629,35.5245819091798
12.5743055343629,35.5243072509766
12.5745820999145,35.5243072509766
12.5745820999145,35.5245819091798
12.5751380920410,35.5245819091798
12.5751380920410,35.5243072509766
12.5756940841674,35.5243072509766
12.5756940841674,35.5245819091798
12.5759716033936,35.5245819091798
12.5759716033936,35.5248603820801
12.5768041610718,35.5248603820801
12.5768041610718,35.5245819091798
12.5776376724244,35.5245819091798
